onion/drugs/illegal	representative	1	0.09974687546491623
onion/drugs/illegal	Acetone	1	0.0865340605378151
onion/drugs/illegal	Peroxide	1	0.08720766752958298
onion/drugs/illegal	scraped	1	0.09110599011182785
onion/drugs/illegal	filter	1	0.093133345246315
onion/drugs/illegal	onto	1	0.09311679005622864
onion/drugs/illegal	spoon	1	0.09340935945510864
onion/drugs/illegal	dry	1	0.09014549106359482
onion/drugs/illegal	Alesse	1	0.05450860410928726
onion/drugs/illegal	preventing	1	0.08908769488334656
onion/drugs/illegal	pregnancy	1	0.10815270245075226
onion/drugs/illegal	2799	1	0.11423736065626144
onion/drugs/illegal	must	1	0.09145504981279373
onion/drugs/illegal	145	1	0.09073326736688614
onion/drugs/illegal	logged	1	0.09177187830209732
onion/drugs/illegal	comment	1	0.08965765684843063
onion/drugs/legal	Imovane	1	0.09130645543336868
onion/drugs/legal	Intas	1	0.09095052629709244
onion/drugs/legal	Zopicon	1	0.09047522395849228
onion/drugs/legal	7.5	1	0.09023828059434891
onion/drugs/legal	Zopiclone	1	0.0911809429526329
onion/drugs/legal	Injection	1	0.09123925864696503
onion/drugs/legal	18	1	0.0903271958231926
onion/drugs/legal	Iu	1	0.09073049575090408
onion/drugs/legal	Eli	1	0.09085344523191452
onion/drugs/legal	lily	1	0.0898008868098259
onion/drugs/legal	Ampule	1	0.0905367061495781
onion/drugs/legal	300	1	0.09187983721494675
onion/drugs/legal	Alphabol	1	0.07781954109668732
onion/drugs/legal	Cr	1	0.07716422528028488
onion/drugs/legal	Methandienone	1	0.07718324661254883
onion/drugs/legal	12hr	1	0.07659221440553665
onion/drugs/legal	Ctrl	1	0.07630234956741333
onion/drugs/legal	Relea	1	0.07675089687108994
onion/drugs/legal	25	1	0.0765606015920639
onion/drugs/legal	Tablets	1	0.07782792299985886
onion/drugs/illegal	Pack	1	0.07460295408964157
onion/drugs/illegal	Afghan	1	0.07348450273275375
onion/drugs/illegal	Mazari	1	0.07103709131479263
onion/drugs/illegal	Sharif	1	0.0704362541437149
onion/drugs/illegal	Casablanca	1	0.07130268961191177
onion/drugs/illegal	Love	1	0.07128138095140457
onion/drugs/legal	accept	1	0.0835336223244667
onion/drugs/legal	payments	1	0.08275236189365387
onion/drugs/legal	orders	1	0.08329346776008606
onion/drugs/legal	paid	1	0.08328956365585327
onion/drugs/legal	online	1	0.08355368673801422
onion/drugs/legal	ATIWAN-1MG	1	0.082766592502594
onion/drugs/legal	2MG	1	0.08304474502801895
onion/drugs/legal	ATIWAN-2MG	1	0.08279366791248322
onion/drugs/legal	Onax	1	0.07675980776548386
onion/drugs/legal	bar	1	0.076375812292099
onion/drugs/legal	Niravam	1	0.07710454612970352
onion/drugs/legal	Alprazolam	1	0.07697044312953949
onion/drugs/legal	120,00	1	0.07645636051893234
onion/drugs/legal	Strong	1	0.07807634770870209
onion/drugs/legal	You	1	0.06713663041591644
onion/drugs/legal	payment	1	0.06619169563055038
onion/drugs/legal	phone	1	0.06650346517562866
onion/drugs/legal	tablet	1	0.06682020425796509
onion/drugs/legal	device	1	0.06676018983125687
onion/drugs/legal	with	1	0.06678318977355957
onion/drugs/legal	Circle.com	1	0.0667543113231659
onion/drugs/legal	app	1	0.06657896190881729
onion/drugs/illegal	Mestinon	1	0.04374714940786362
onion/drugs/illegal	myasthenia	1	0.09440954029560089
onion/drugs/illegal	gravis	1	0.12221996486186981
onion/drugs/illegal	35547	1	0.10449876636266708
onion/drugs/illegal	12	1	0.07167144864797592
onion/drugs/illegal	Hash	1	0.07204652577638626
onion/drugs/legal	testosterone	1	0.07683169096708298
onion/drugs/legal	undecanoate	1	0.07668159157037735
onion/drugs/legal	Andriol	1	0.07708543539047241
onion/drugs/legal	Androfil	1	0.07651349902153015
onion/drugs/legal	testocaps	1	0.07645083218812943
onion/drugs/illegal	30	1	0.07702458649873734
onion/drugs/illegal	@p	1	0.07617725431919098
onion/drugs/illegal	43	1	0.07643187791109085
onion/drugs/illegal	koiwhitefluff	1	0.07570238411426544
onion/drugs/illegal	2670	1	0.0640868991613388
onion/drugs/illegal	2671	1	0.06339765340089798
onion/drugs/illegal	2672	1	0.06213313341140747
onion/drugs/illegal	2673	1	0.06153956055641174
onion/drugs/illegal	2674	1	0.061505258083343506
onion/drugs/illegal	2675	1	0.061400074511766434
onion/drugs/legal	Ciproflo	1	0.05885909125208855
onion/drugs/legal	broad	1	0.05845830217003822
onion/drugs/legal	spectrum	1	0.05853232368826866
onion/drugs/legal	urinary	1	0.05854539945721626
onion/drugs/legal	tract	1	0.05867275223135948
onion/drugs/legal	etc	1	0.058835167437791824
onion/drugs/illegal	Current	1	0.05719306692481041
onion/drugs/illegal	price	1	0.05950918048620224
onion/drugs/illegal	507.96	1	0.0637979805469513
onion/drugs/illegal	EUR	1	0.062479376792907715
onion/drugs/illegal	24	1	0.057044219225645065
onion/drugs/illegal	Us	1	0.05662783235311508
onion/drugs/illegal	Platinum	1	0.057584721595048904
onion/drugs/illegal	Members	1	0.0567181222140789
onion/drugs/illegal	23858	1	0.05757603049278259
onion/drugs/illegal	23859	1	0.05706595256924629
onion/drugs/illegal	23860	1	0.06344036012887955
onion/drugs/illegal	23861	1	0.061913348734378815
onion/drugs/illegal	23862	1	0.06128557771444321
onion/drugs/illegal	23863	1	0.05618223175406456
onion/drugs/legal	Eryacne	1	0.06722763925790787
onion/drugs/legal	Erythromycin	1	0.06683124601840973
onion/drugs/legal	Gel	1	0.06655051559209824
onion/drugs/legal	36.05	1	0.06660645455121994
onion/drugs/legal	Galderma	1	0.06673023104667664
onion/drugs/legal	Laboratories	1	0.06727970391511917
onion/drugs/illegal	13358	1	0.07491154223680496
onion/drugs/legal	Increased	1	0.06289250403642654
onion/drugs/legal	dietary	1	0.06294525414705276
onion/drugs/legal	protein	1	0.06297280639410019
onion/drugs/legal	results	1	0.06286301463842392
onion/drugs/legal	requirement	1	0.06209511309862137
onion/drugs/legal	68	1	0.06227589398622513
onion/drugs/legal	www.oregonstate.edu	1	0.06241859495639801
onion/drugs/legal	Close	1	0.06306427717208862
onion/drugs/legal	Dianabol	1	0.06269039958715439
onion/drugs/legal	Ds	1	0.06220370903611183
onion/drugs/legal	Methandrestenolone	1	0.062129925936460495
onion/drugs/legal	British	1	0.06238492205739021
onion/drugs/legal	Disp	1	0.062368668615818024
onion/drugs/legal	Pills	1	0.0624677874147892
onion/drugs/legal	140	1	0.06257116049528122
onion/drugs/legal	Best	1	0.06287918239831924
onion/drugs/legal	Deals	1	0.0630636066198349
onion/drugs/legal	prices	1	0.060508422553539276
onion/drugs/legal	Australian	1	0.06014927476644516
onion/drugs/legal	dollars	1	0.060130659490823746
onion/drugs/legal	AUD	1	0.06195906177163124
onion/drugs/legal	Weight	1	0.0643448531627655
onion/drugs/legal	Clear	1	0.06580233573913574
onion/drugs/illegal	23360	1	0.07522492855787277
onion/drugs/illegal	4782	1	0.06846214085817337
onion/drugs/legal	Cipla	1	0.06278714537620544
onion/drugs/legal	Tranax	1	0.0625995546579361
onion/drugs/illegal	Ciloxan	1	0.029125696048140526
onion/drugs/illegal	eye	1	0.0325004905462265
onion/drugs/illegal	certain	1	0.10025643557310104
onion/drugs/illegal	21790	1	0.08431529998779297
onion/drugs/illegal	Anafranil	1	0.025186214596033096
onion/drugs/illegal	obsessive	1	0.03254799544811249
onion/drugs/illegal	compulsive	1	0.05579385533928871
onion/drugs/illegal	disorder	1	0.07640878111124039
onion/drugs/illegal	OCD	1	0.09766963869333267
onion/drugs/illegal	35013	1	0.07111484557390213
onion/drugs/illegal	10715	1	0.0754655972123146
onion/drugs/illegal	32257	1	0.07484868913888931
onion/drugs/illegal	13120	1	0.07560879737138748
onion/drugs/legal	Equipose	1	0.05302196368575096
onion/drugs/legal	Boldenone	1	0.05284436419606209
onion/drugs/legal	Undecylenate	1	0.052657268941402435
onion/drugs/legal	Biochem	1	0.052660927176475525
onion/drugs/legal	10ml	1	0.052348505705595016
onion/drugs/legal	125	1	0.052277762442827225
onion/drugs/legal	Mastebolin	1	0.05243532732129097
onion/drugs/legal	Drostanolone	1	0.05290072411298752
onion/drugs/legal	Propionate	1	0.05286889895796776
onion/drugs/legal	100mgml	1	0.05244802311062813
onion/drugs/legal	X	1	0.05231895670294762
onion/drugs/legal	1ml	1	0.0526144802570343
onion/drugs/legal	Amps	1	0.05319598317146301
onion/drugs/illegal	4664	1	0.07134827226400375
onion/drugs/illegal	16656	1	0.07471714913845062
onion/drugs/legal	HEALTH	1	0.050538789480924606
onion/drugs/legal	154	1	0.04982166737318039
onion/drugs/legal	OTHER	1	0.04985342547297478
onion/drugs/legal	155	1	0.04996436834335327
onion/drugs/legal	OFFERS	1	0.049803562462329865
onion/drugs/legal	76	1	0.04978850111365318
onion/drugs/legal	purpose	1	0.05005669593811035
onion/drugs/legal	usage	1	0.05051841959357262
onion/drugs/illegal	Obvious	1	0.05243166536092758
onion/drugs/illegal	advantage	1	0.052548542618751526
onion/drugs/illegal	friend	1	0.05262283980846405
onion/drugs/illegal	discount	1	0.052808068692684174
onion/drugs/illegal	give	1	0.052661553025245667
onion/drugs/illegal	try	1	0.05272219702601433
onion/drugs/legal	tly	1	0.055608443915843964
onion/drugs/legal	'm	1	0.05533883348107338
onion/drugs/legal	pharmacist	1	0.05548730120062828
onion/drugs/legal	would	1	0.05575695261359215
onion/drugs/illegal	33861	1	0.07400966435670853
onion/drugs/illegal	This	1	0.05510896071791649
onion/drugs/illegal	steady	1	0.05591324344277382
onion/drugs/illegal	march	1	0.055496763437986374
onion/drugs/illegal	towards	1	0.05556211993098259
onion/drugs/illegal	government	1	0.055682241916656494
onion/drugs/illegal	making	1	0.05556681007146835
onion/drugs/illegal	all	1	0.05534300580620766
onion/drugs/illegal	but	1	0.05571126192808151
onion/drugs/illegal	their	1	0.05595087632536888
onion/drugs/illegal	taxable	1	0.055908240377902985
onion/drugs/illegal	controlled	1	0.055497024208307266
onion/drugs/illegal	illegal	1	0.05521092936396599
onion/drugs/legal	Date	1	0.052914876490831375
onion/drugs/legal	29	1	0.05287160351872444
onion/drugs/legal	Jul	1	0.05278649926185608
onion/drugs/legal	0.9016	1	0.05242783576250076
onion/drugs/legal	EUR	1	0.052444908767938614
onion/drugs/legal	0.6497	1	0.052089937031269073
onion/drugs/legal	LIVE	1	0.05257030948996544
onion/drugs/legal	282	1	0.05288736894726753
onion/drugs/legal	TORCHAT	1	0.052957165986299515
onion/drugs/legal	aaejyxtjlxurhugo	1	0.05256255343556404
onion/drugs/legal	offline	1	0.05274903029203415
onion/drugs/legal	Citalopram	1	0.04996010288596153
onion/drugs/illegal	I	1	0.049810539931058884
onion/drugs/illegal	MPA	1	0.0501265674829483
onion/drugs/illegal	anywhere	1	0.05015217885375023
onion/drugs/illegal	154	1	0.049497149884700775
onion/drugs/illegal	Bitcoin	1	0.049984775483608246
onion/drugs/illegal	tenner	1	0.049395602196455
onion/drugs/illegal	pediatrician	1	0.04554593190550804
onion/drugs/illegal	regarding	1	0.04538433998823166
onion/drugs/illegal	children	1	0.04540732502937317
onion/drugs/illegal	Special	1	0.04530787840485573
onion/drugs/illegal	needed	1	0.04554521292448044
onion/drugs/illegal	d	1	0.044934194535017014
onion/drugs/illegal	ents	1	0.04589478671550751
onion/drugs/illegal	feed	1	0.04582775756716728
onion/drugs/illegal	-3/feed	1	0.045631565153598785
onion/drugs/illegal	Home	1	0.04413699731230736
onion/drugs/legal	Stablon	1	0.040628280490636826
onion/drugs/legal	Tieneptine	1	0.04019356891512871
onion/drugs/legal	12.5	1	0.03998642787337303
onion/drugs/legal	74.19	1	0.03957078978419304
onion/drugs/legal	Serdia	1	0.03974667191505432
onion/drugs/legal	Servier	1	0.04032887890934944
onion/drugs/legal	hyperlipidemia	1	0.0403243750333786
onion/drugs/legal	coronary	1	0.04032454639673233
onion/drugs/legal	Available	1	0.03994365409016609
onion/drugs/legal	doses	1	0.03997299447655678
onion/drugs/legal	SW	1	0.03850771486759186
onion/drugs/legal	ASIAN	1	0.038566771894693375
onion/drugs/legal	HEROIN-	1	0.038456887006759644
onion/drugs/legal	2x	1	0.038284264504909515
onion/drugs/legal	380	1	0.0385374054312706
onion/drugs/legal	0.582	1	0.03826607018709183
onion/drugs/legal	900	1	0.03864395618438721
onion/drugs/legal	1.377	1	0.03842642530798912
onion/drugs/legal	rely	1	0.03844177722930908
onion/drugs/legal	on	1	0.03850150480866432
onion/drugs/legal	provide	1	0.03851441293954849
onion/drugs/legal	By	1	0.03855907917022705
onion/drugs/legal	agree	1	0.03824349120259285
onion/drugs/legal	Ventolin	1	0.041456013917922974
onion/drugs/legal	Evohaler	1	0.041058287024497986
onion/drugs/legal	Salbutamol	1	0.041087064892053604
onion/drugs/legal	Albuterol	1	0.04104648903012276
onion/drugs/legal	mcg	1	0.041147325187921524
onion/drugs/legal	actuation	1	0.041457630693912506
onion/drugs/legal	Regional	1	0.04166598618030548
onion/drugs/legal	differences	1	0.04214923083782196
onion/drugs/legal	offer	1	0.04231460392475128
onion/drugs/legal	items	1	0.041815340518951416
onion/drugs/legal	significant	1	0.04144924506545067
onion/drugs/illegal	Avapro	1	0.02264411933720112
onion/drugs/illegal	20376	1	0.0613870806992054
onion/drugs/legal	Elomet	1	0.037524838000535965
onion/drugs/legal	furoate	1	0.03723406419157982
onion/drugs/legal	24.10	1	0.036855146288871765
onion/drugs/legal	Schering	1	0.03723198547959328
onion/drugs/legal	Plough	1	0.03685637563467026
onion/drugs/legal	Elocon	1	0.03710954263806343
onion/drugs/legal	Elocom	1	0.03713924065232277
onion/drugs/legal	Furoate	1	0.037135474383831024
onion/drugs/legal	Betnovate	1	0.03630264475941658
onion/drugs/legal	Scalp	1	0.035613443702459335
onion/drugs/legal	application	1	0.03548337146639824
onion/drugs/legal	lotion	1	0.03564189746975899
onion/drugs/legal	29.00	1	0.035607147961854935
onion/drugs/legal	GlaxoSmithKline	1	0.03581825643777847
onion/drugs/legal	Beta	1	0.03558717295527458
onion/drugs/legal	Val	1	0.03552720695734024
onion/drugs/legal	Lotion	1	0.03569047152996063
onion/drugs/illegal	As	1	0.03116854466497898
onion/drugs/illegal	long	1	0.03134441003203392
onion/drugs/illegal	dispatched	1	0.031176771968603134
onion/drugs/illegal	via	1	0.031292624771595
onion/drugs/illegal	email	1	0.031366366893053055
onion/drugs/illegal	so	1	0.03130096197128296
onion/drugs/illegal	please	1	0.03121473826467991
onion/drugs/illegal	Norvasc	1	0.02346818894147873
onion/drugs/illegal	32607	1	0.06056949868798256
onion/drugs/illegal	Cialis	1	0.024090562015771866
onion/drugs/illegal	Daily	1	0.024180609732866287
onion/drugs/illegal	erectile	1	0.02406877651810646
onion/drugs/illegal	dysfunction	1	0.0241407323628664
onion/drugs/illegal	appropriate	1	0.024265889078378677
onion/drugs/illegal	anticipate	1	0.026224752888083458
onion/drugs/illegal	frequent	1	0.031115494668483734
onion/drugs/illegal	sexual	1	0.035562656819820404
onion/drugs/illegal	activity	1	0.06503641605377197
onion/drugs/illegal	21886	1	0.061031609773635864
onion/drugs/illegal	best	1	0.02845275029540062
onion/drugs/illegal	kind	1	0.031099775806069374
onion/drugs/illegal	lamp	1	0.03079528920352459
onion/drugs/illegal	on	1	0.030327077955007553
onion/drugs/illegal	workbench	1	0.030496586114168167
onion/drugs/illegal	where	1	0.03064032271504402
onion/drugs/illegal	fireworks	1	0.031046472489833832
onion/drugs/illegal	made	1	0.03167199343442917
onion/drugs/illegal	due	1	0.03174890577793121
onion/drugs/illegal	put	1	0.031072327867150307
onion/drugs/illegal	electrical	1	0.030546970665454865
onion/drugs/illegal	sparks	1	0.03017100691795349
onion/drugs/illegal	happen	1	0.028286738321185112
onion/drugs/illegal	When	1	0.02936440147459507
onion/drugs/illegal	're	1	0.0292387455701828
onion/drugs/illegal	ready	1	0.02932751551270485
onion/drugs/illegal	pay	1	0.0294154305011034
onion/drugs/illegal	write	1	0.029374688863754272
onion/drugs/illegal	properly	1	0.029443981125950813
onion/drugs/illegal	then	1	0.02951943688094616
onion/drugs/illegal	'll	1	0.029332207515835762
onion/drugs/illegal	bit	1	0.02958073280751705
onion/drugs/illegal	payment	1	0.029443230479955673
onion/drugs/illegal	shipped	1	0.02922676131129265
onion/drugs/illegal	immediately	1	0.029301151633262634
onion/drugs/illegal	Cartia	1	0.02140498347580433
onion/drugs/illegal	XT	1	0.0216548889875412
onion/drugs/illegal	chronic	1	0.022426243871450424
onion/drugs/illegal	stable	1	0.022256573662161827
onion/drugs/illegal	combination	1	0.025455230847001076
onion/drugs/illegal	16228	1	0.054914385080337524
onion/drugs/illegal	S	1	0.03032764419913292
onion/drugs/illegal	kip	1	0.030470004305243492
onion/drugs/illegal	cannabis	1	0.02550991252064705
onion/drugs/illegal	Anything	1	0.025107551366090775
onion/drugs/illegal	less	1	0.025260914117097855
onion/drugs/illegal	than	1	0.025317100808024406
onion/drugs/illegal	top	1	0.025293881073594093
onion/drugs/illegal	quality	1	0.02527228556573391
onion/drugs/illegal	noted	1	0.02498476393520832
onion/drugs/illegal	listing	1	0.02490200661122799
onion/drugs/illegal	my	1	0.025024982169270515
onion/drugs/illegal	feedback	1	0.024951033294200897
onion/drugs/illegal	6	1	0.025072209537029266
onion/drugs/illegal	using	1	0.024892708286643028
onion/drugs/illegal	contact	1	0.02514839358627796
onion/drugs/illegal	me	1	0.025015350431203842
onion/drugs/illegal	nwn@420blaze.it	1	0.0248104240745306
onion/drugs/illegal	Dilantin	1	0.017797322943806648
onion/drugs/illegal	tonic	1	0.01817135699093342
onion/drugs/illegal	clonic	1	0.018150560557842255
onion/drugs/illegal	grand	1	0.01824486441910267
onion/drugs/illegal	mal	1	0.01811511442065239
onion/drugs/illegal	partial	1	0.01846478506922722
onion/drugs/illegal	also	1	0.018722129985690117
onion/drugs/illegal	prevent	1	0.019281860440969467
onion/drugs/illegal	occur	1	0.019284259527921677
onion/drugs/illegal	during	1	0.01948881335556507
onion/drugs/illegal	after	1	0.021734654903411865
onion/drugs/illegal	brain	1	0.020986957475543022
onion/drugs/illegal	nervous	1	0.03546341881155968
onion/drugs/illegal	system	1	0.04678119346499443
onion/drugs/illegal	36860	1	0.04667267948389053
onion/drugs/legal	Effective	1	0.028585614636540413
onion/drugs/legal	Male	1	0.028344344347715378
onion/drugs/legal	dysfunction).Premature	1	0.028185013681650162
onion/drugs/legal	cream	1	0.02835242450237274
onion/drugs/legal	containing	1	0.028391458094120026
onion/drugs/legal	ginseng	1	0.028395626693964005
onion/drugs/legal	applied	1	0.02876615896821022
onion/drugs/legal	directly	1	0.028758708387613297
onion/drugs/legal	skin	1	0.028750909492373466
onion/drugs/legal	penis	1	0.028548408299684525
onion/drugs/legal	www.rxlist.com	1	0.028756961226463318
onion/drugs/illegal	Sumycin	1	0.019307326525449753
onion/drugs/illegal	antibiotic	1	0.019353529438376427
onion/drugs/illegal	fights	1	0.019565030932426453
onion/drugs/illegal	many	1	0.019423941150307655
onion/drugs/illegal	different	1	0.01934354193508625
onion/drugs/illegal	bacterial	1	0.019306734204292297
onion/drugs/illegal	acne	1	0.019157370552420616
onion/drugs/illegal	gonorrhea	1	0.01934526301920414
onion/drugs/illegal	chlamydia	1	0.02073298953473568
onion/drugs/illegal	others	1	0.05810225009918213
onion/drugs/illegal	11303	1	0.051046259701251984
onion/drugs/legal	Maca	1	0.02345229685306549
onion/drugs/legal	tired	1	0.023242834955453873
onion/drugs/legal	anemia	1	0.023352235555648804
onion/drugs/legal	chronic	1	0.02335960790514946
onion/drugs/legal	syndrome	1	0.02333037741482258
onion/drugs/legal	CFS	1	0.0233281459659338
onion/drugs/legal	enhancing	1	0.023166852071881294
onion/drugs/legal	energy	1	0.02312605455517769
onion/drugs/legal	staminaa	1	0.023252742365002632
onion/drugs/legal	arouse	1	0.02305525541305542
onion/drugs/legal	desire	1	0.023057369515299797
onion/drugs/legal	boost	1	0.023062309250235558
onion/drugs/legal	immune	1	0.023133128881454468
onion/drugs/legal	system	1	0.023175526410341263
onion/drugs/legal	57	1	0.023331422358751297
onion/drugs/legal	www.webmd.com	1	0.023527001962065697
onion/drugs/illegal	Nice	1	0.02384592406451702
onion/drugs/illegal	looking	1	0.023849591612815857
onion/drugs/illegal	cyrstally	1	0.02389446087181568
onion/drugs/illegal	kush	1	0.02375815249979496
onion/drugs/illegal	sweet	1	0.023860683664679527
onion/drugs/illegal	flavour	1	0.02396410144865513
onion/drugs/illegal	potent	1	0.0239168219268322
onion/drugs/illegal	indica	1	0.023860400542616844
onion/drugs/illegal	strain	1	0.0238370168954134
onion/drugs/illegal	Product	1	0.023979170247912407
onion/drugs/illegal	Price	1	0.024067234247922897
onion/drugs/illegal	Quantity	1	0.02400466427206993
onion/drugs/illegal	20	1	0.02392963133752346
onion/drugs/illegal	155	1	0.02385757304728031
onion/drugs/illegal	0.351	1	0.023799704387784004
onion/drugs/illegal	50	1	0.023904629051685333
onion/drugs/illegal	340	1	0.023792056366801262
onion/drugs/illegal	0.769	1	0.023725923150777817
onion/drugs/illegal	100	1	0.023858819156885147
onion/drugs/illegal	625	1	0.023727616295218468
onion/drugs/illegal	1.414	1	0.023619435727596283
onion/drugs/illegal	CannabisUK	1	0.023547586053609848
onion/drugs/illegal	Artane	1	0.017959918826818466
onion/drugs/illegal	Parkinson	1	0.018127677962183952
onion/drugs/illegal	By	1	0.018239038065075874
onion/drugs/illegal	improving	1	0.01821855828166008
onion/drugs/illegal	muscle	1	0.018247339874505997
onion/drugs/illegal	control	1	0.01824520155787468
onion/drugs/illegal	reducing	1	0.018271466717123985
onion/drugs/illegal	stiffness	1	0.018280215561389923
onion/drugs/illegal	allows	1	0.01824002154171467
onion/drugs/illegal	normal	1	0.018324390053749084
onion/drugs/illegal	movements	1	0.018389830365777016
onion/drugs/illegal	reduced	1	0.0700250044465065
onion/drugs/illegal	29997	1	0.05047158896923065
onion/drugs/illegal	Levitra	1	0.017452344298362732
onion/drugs/illegal	erection	1	0.017579685896635056
onion/drugs/illegal	tabs	1	0.017667392268776894
onion/drugs/illegal	chewable	1	0.017924338579177856
onion/drugs/illegal	absorbed	1	0.01802842691540718
onion/drugs/illegal	directly	1	0.017965473234653473
onion/drugs/illegal	into	1	0.01799016259610653
onion/drugs/illegal	bloodstream	1	0.017959119752049446
onion/drugs/illegal	require	1	0.01805748976767063
onion/drugs/illegal	much	1	0.018192971125245094
onion/drugs/illegal	smaller	1	0.019099421799182892
onion/drugs/illegal	achieve	1	0.03139530122280121
onion/drugs/illegal	same	1	0.05260121822357178
onion/drugs/illegal	result	1	0.0624086931347847
onion/drugs/illegal	29393	1	0.04700462520122528
onion/drugs/legal	Treats	1	0.024403272196650505
onion/drugs/legal	problems	1	0.024269526824355125
onion/drugs/legal	memory	1	0.024481818079948425
onion/drugs/legal	loss	1	0.024401644244790077
onion/drugs/legal	high	1	0.024312956258654594
onion/drugs/legal	pressure	1	0.024264462292194366
onion/drugs/legal	bronchitis	1	0.02435166947543621
onion/drugs/legal	joint	1	0.02434992790222168
onion/drugs/legal	pain	1	0.02430236153304577
onion/drugs/legal	osteoporosis	1	0.024428142234683037
onion/drugs/legal	Pyridoxal	1	0.023249506950378418
onion/drugs/legal	phosphate	1	0.023171285167336464
onion/drugs/legal	metabolically	1	0.02315911464393139
onion/drugs/legal	form	1	0.023166349157691002
onion/drugs/legal	involved	1	0.023092608898878098
onion/drugs/legal	aspects	1	0.02336438000202179
onion/drugs/legal	macronutrient	1	0.023528290912508965
onion/drugs/legal	metabolism	1	0.023544274270534515
onion/drugs/legal	neurotransmitter	1	0.023375196382403374
onion/drugs/legal	histamine	1	0.023217719048261642
onion/drugs/legal	hemoglobin	1	0.023241477087140083
onion/drugs/legal	gene	1	0.023265624418854713
onion/drugs/legal	expression	1	0.02321859449148178
onion/drugs/legal	64	1	0.02322247624397278
onion/drugs/legal	www.wikipedia.org	1	0.02329389937222004
onion/drugs/legal	They	1	0.020204612985253334
onion/drugs/legal	need	1	0.020175164565443993
onion/drugs/legal	these	1	0.02011324279010296
onion/drugs/legal	female	1	0.019984520971775055
onion/drugs/legal	women	1	0.01994076557457447
onion/drugs/legal	kidney	1	0.01993757300078869
onion/drugs/legal	infection	1	0.019992001354694366
onion/drugs/legal	prostate	1	0.020030047744512558
onion/drugs/legal	cancer	1	0.020018190145492554
onion/drugs/legal	unusual	1	0.020008793100714684
onion/drugs/legal	allergic	1	0.019962456077337265
onion/drugs/legal	reaction	1	0.019931867718696594
onion/drugs/legal	medicines	1	0.019830089062452316
onion/drugs/legal	foods	1	0.01985272392630577
onion/drugs/legal	dyes	1	0.019891152158379555
onion/drugs/legal	preservatives	1	0.020112404599785805
onion/drugs/illegal	Keflex	1	0.018737489357590675
onion/drugs/illegal	group	1	0.018750451505184174
onion/drugs/illegal	called	1	0.018674934282898903
onion/drugs/illegal	cephalosporin	1	0.018654610961675644
onion/drugs/illegal	antibiotics	1	0.01866498962044716
onion/drugs/illegal	including	1	0.018837114796042442
onion/drugs/illegal	upper	1	0.01873667538166046
onion/drugs/illegal	respiratory	1	0.018667181953787804
onion/drugs/illegal	ear	1	0.018626727163791656
onion/drugs/illegal	11263	1	0.050884488970041275
onion/drugs/legal	Retino	1	0.020125586539506912
onion/drugs/legal	five	1	0.020061230286955833
onion/drugs/legal	gram	1	0.019996341317892075
onion/drugs/legal	Retin	1	0.01991267502307892
onion/drugs/legal	89.99	1	0.019972816109657288
onion/drugs/legal	Sun	1	0.020732205361127853
onion/drugs/legal	Bimatoprost	1	0.020704597234725952
onion/drugs/legal	0.03	1	0.020672570914030075
onion/drugs/legal	Solution	1	0.020746102556586266
onion/drugs/legal	t	1	0.020720310509204865
onion/drugs/legal	formulation	1	0.02070474810898304
onion/drugs/legal	Lumigan	1	0.020730121061205864
onion/drugs/legal	Latisse	1	0.02070434018969536
onion/drugs/legal	Bimat	1	0.02075306884944439
onion/drugs/legal	Many	1	0.02092902362346649
onion/drugs/legal	customers	1	0.02095058374106884
onion/drugs/legal	buy	1	0.0209342148154974
onion/drugs/legal	this	1	0.020936964079737663
onion/drugs/legal	resale	1	0.02097243256866932
onion/drugs/legal	market	1	0.020964793860912323
onion/drugs/legal	North	1	0.020851537585258484
onion/drugs/legal	America	1	0.020834026858210564
onion/drugs/legal	Europe	1	0.020916281268000603
onion/drugs/legal	30-$40	1	0.020856201648712158
onion/drugs/legal	bottle	1	0.021058743819594383
onion/drugs/legal	Diflucan	1	0.022178668528795242
onion/drugs/legal	antifungal	1	0.02209826372563839
onion/drugs/legal	treat	1	0.02222813479602337
onion/drugs/legal	caused	1	0.022265763953328133
onion/drugs/legal	fungus	1	0.022275427356362343
onion/drugs/legal	invade	1	0.02235046960413456
onion/drugs/legal	part	1	0.022357605397701263
onion/drugs/legal	mouth	1	0.022130673751235008
onion/drugs/legal	throat	1	0.022104747593402863
onion/drugs/legal	esophagus	1	0.022037090733647346
onion/drugs/legal	lungs	1	0.02208174578845501
onion/drugs/legal	bladder	1	0.022167205810546875
onion/drugs/illegal	Side	1	0.018785342574119568
onion/drugs/illegal	effects	1	0.018889082595705986
onion/drugs/illegal	should	1	0.018884239718317986
onion/drugs/illegal	report	1	0.01883964240550995
onion/drugs/illegal	doctor	1	0.01890961267054081
onion/drugs/illegal	breathing	1	0.018785566091537476
onion/drugs/illegal	wheezing	1	0.018840406090021133
onion/drugs/illegal	shortness	1	0.018781444057822227
onion/drugs/illegal	breath	1	0.018753886222839355
onion/drugs/illegal	excessive	1	0.018866341561079025
onion/drugs/illegal	sweating	1	0.01884419657289982
onion/drugs/illegal	intolerance	1	0.01894322782754898
onion/drugs/illegal	fast	1	0.01881539262831211
onion/drugs/illegal	irregular	1	0.018818290904164314
onion/drugs/illegal	heartbeat	1	0.0188274085521698
